Fecha;Tipo;Letra;PDV;Numero;Cliente;Doc.Cliente;Neto;Alic.IVA;IVA;Imp.Int.;Percep.IIBB;Provincia;TOTAL;Forma Pago
01/04/2024;FACTURA;B;2;10688;CONSUMIDOR FINAL;;1239.67;21;260.33;;;;1500;MERCADOPAGO
01/04/2024;FACTURA;B;2;10689;CONSUMIDOR FINAL;;1404.96;21;295.04;;;;1700;MERCADOPAGO
01/04/2024;FACTURA;B;2;10690;CONSUMIDOR FINAL;;4958.68;21;1041.32;;;;6000;TARJETA DE DEBITO
01/04/2024;FACTURA;B;2;10691;CONSUMIDOR FINAL;;4628.1;21;971.9;;;;5600;MERCADOPAGO
01/04/2024;FACTURA;B;2;10692;CONSUMIDOR FINAL;;1487.6;21;312.4;;;;1800;TARJETA DE DEBITO
01/04/2024;FACTURA;B;2;10693;CONSUMIDOR FINAL;;1900.83;21;399.17;;;;2300;MERCADOPAGO
01/04/2024;FACTURA;B;2;10694;CONSUMIDOR FINAL;;5454.55;21;1145.45;;;;6600;MERCADOPAGO
01/04/2024;FACTURA;B;2;10695;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
01/04/2024;FACTURA;B;2;10696;CONSUMIDOR FINAL;;3553.72;21;746.28;;;;4300;MERCADOPAGO
01/04/2024;FACTURA;B;2;10697;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;MERCADOPAGO
01/04/2024;FACTURA;B;2;10698;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;TARJETA DE DEBITO
01/04/2024;FACTURA;B;2;10699;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
01/04/2024;FACTURA;B;2;10700;CONSUMIDOR FINAL;;2561.98;21;538.02;;;;3100;MERCADOPAGO
01/04/2024;FACTURA;B;2;10701;CONSUMIDOR FINAL;;991.74;21;208.26;;;;1200;MERCADOPAGO
01/04/2024;FACTURA;B;2;10702;CONSUMIDOR FINAL;;4958.68;21;1041.32;;;;6000;TARJETA DE DEBITO
01/04/2024;FACTURA;B;2;10703;CONSUMIDOR FINAL;;2231.4;21;468.6;;;;2700;TARJETA DE DEBITO
01/04/2024;FACTURA;B;2;10704;CONSUMIDOR FINAL;;2892.56;21;607.44;;;;3500;TARJETA DE DEBITO
01/04/2024;FACTURA;B;2;10705;CONSUMIDOR FINAL;;1900.83;21;399.17;;;;2300;TARJETA DE DEBITO
02/04/2024;FACTURA;B;2;10706;CONSUMIDOR FINAL;;743.8;21;156.2;;;;900;MERCADOPAGO
02/04/2024;FACTURA;B;2;10707;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;TARJETA DE CREDITO
02/04/2024;FACTURA;B;2;10708;CONSUMIDOR FINAL;;5041.32;21;1058.68;;;;6100;MERCADOPAGO
02/04/2024;FACTURA;B;2;10709;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;MERCADOPAGO
02/04/2024;FACTURA;B;2;10710;CONSUMIDOR FINAL;;1404.96;21;295.04;;;;1700;TARJETA DE DEBITO
02/04/2024;FACTURA;B;2;10711;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;TARJETA DE DEBITO
02/04/2024;FACTURA;B;2;10712;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
02/04/2024;FACTURA;B;2;10713;CONSUMIDOR FINAL;;1239.67;21;260.33;;;;1500;MERCADOPAGO
02/04/2024;FACTURA;B;2;10714;CONSUMIDOR FINAL;;1900.83;21;399.17;;;;2300;MERCADOPAGO
02/04/2024;FACTURA;B;2;10715;CONSUMIDOR FINAL;;7438.02;21;1561.98;;;;9000;TARJETA DE DEBITO
02/04/2024;FACTURA;B;2;10716;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;MERCADOPAGO
02/04/2024;FACTURA;B;2;10717;CONSUMIDOR FINAL;;3140.5;21;659.5;;;;3800;MERCADOPAGO
02/04/2024;FACTURA;B;2;10718;CONSUMIDOR FINAL;;7933.88;21;1666.12;;;;9600;MERCADOPAGO
02/04/2024;FACTURA;B;2;10719;CONSUMIDOR FINAL;;7438.02;21;1561.98;;;;9000;TARJETA DE CREDITO
02/04/2024;FACTURA;B;2;10720;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
02/04/2024;FACTURA;B;2;10721;CONSUMIDOR FINAL;;4132.23;21;867.77;;;;5000;MERCADOPAGO
02/04/2024;FACTURA;B;2;10722;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;MERCADOPAGO
02/04/2024;FACTURA;B;2;10723;CONSUMIDOR FINAL;;1404.96;21;295.04;;;;1700;MERCADOPAGO
02/04/2024;FACTURA;B;2;10724;CONSUMIDOR FINAL;;2066.12;21;433.88;;;;2500;TARJETA DE CREDITO
03/04/2024;FACTURA;B;2;10725;CONSUMIDOR FINAL;;247.93;21;52.07;;;;300;EFECTIVO
03/04/2024;FACTURA;B;2;10726;CONSUMIDOR FINAL;;1900.83;21;399.17;;;;2300;TARJETA DE DEBITO
03/04/2024;FACTURA;B;2;10727;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
03/04/2024;FACTURA;B;2;10728;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;EFECTIVO
03/04/2024;FACTURA;B;2;10729;CONSUMIDOR FINAL;;3140.5;21;659.5;;;;3800;MERCADOPAGO
03/04/2024;FACTURA;B;2;10730;CONSUMIDOR FINAL;;8925.62;21;1874.38;;;;10800;MERCADOPAGO
03/04/2024;FACTURA;B;2;10731;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;EFECTIVO
03/04/2024;FACTURA;B;2;10732;CONSUMIDOR FINAL;;3553.72;21;746.28;;;;4300;MERCADOPAGO
03/04/2024;FACTURA;B;2;10733;CONSUMIDOR FINAL;;2892.56;21;607.44;;;;3500;MERCADOPAGO
03/04/2024;FACTURA;B;2;10734;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;EFECTIVO
03/04/2024;FACTURA;B;2;10735;CONSUMIDOR FINAL;;4628.1;21;971.9;;;;5600;TARJETA DE DEBITO
03/04/2024;FACTURA;B;2;10736;CONSUMIDOR FINAL;;2231.4;21;468.6;;;;2700;MERCADOPAGO
03/04/2024;FACTURA;B;2;10737;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;EFECTIVO
04/04/2024;FACTURA;B;2;10738;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;EFECTIVO
04/04/2024;FACTURA;B;2;10739;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;TARJETA DE DEBITO
04/04/2024;FACTURA;B;2;10740;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;TARJETA DE DEBITO
04/04/2024;FACTURA;B;2;10741;CONSUMIDOR FINAL;;991.74;21;208.26;;;;1200;MERCADOPAGO
04/04/2024;FACTURA;B;2;10742;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;EFECTIVO
04/04/2024;FACTURA;B;2;10743;CONSUMIDOR FINAL;;3801.65;21;798.35;;;;4600;TARJETA DE DEBITO
04/04/2024;FACTURA;B;2;10744;CONSUMIDOR FINAL;;4628.1;21;971.9;;;;5600;MERCADOPAGO
04/04/2024;FACTURA;B;2;10745;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;EFECTIVO
04/04/2024;FACTURA;B;2;10746;CONSUMIDOR FINAL;;3966.94;21;833.06;;;;4800;TARJETA DE DEBITO
04/04/2024;FACTURA;B;2;10747;CONSUMIDOR FINAL;;3966.94;21;833.06;;;;4800;MERCADOPAGO
04/04/2024;FACTURA;B;2;10748;CONSUMIDOR FINAL;;247.93;21;52.07;;;;300;EFECTIVO
04/04/2024;FACTURA;B;2;10749;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;TARJETA DE DEBITO
04/04/2024;FACTURA;B;2;10750;CONSUMIDOR FINAL;;5867.77;21;1232.23;;;;7100;MERCADOPAGO
04/04/2024;FACTURA;B;2;10751;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;MERCADOPAGO
04/04/2024;FACTURA;B;2;10752;CONSUMIDOR FINAL;;247.93;21;52.07;;;;300;EFECTIVO
04/04/2024;FACTURA;B;2;10753;CONSUMIDOR FINAL;;1487.6;21;312.4;;;;1800;TARJETA DE CREDITO
05/04/2024;FACTURA;B;2;10754;CONSUMIDOR FINAL;;3553.72;21;746.28;;;;4300;EFECTIVO
05/04/2024;FACTURA;B;2;10755;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;TARJETA DE DEBITO
05/04/2024;FACTURA;B;2;10756;CONSUMIDOR FINAL;;3305.79;21;694.21;;;;4000;MERCADOPAGO
05/04/2024;FACTURA;B;2;10757;CONSUMIDOR FINAL;;3140.5;21;659.5;;;;3800;MERCADOPAGO
05/04/2024;FACTURA;B;2;10758;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;TARJETA DE DEBITO
05/04/2024;FACTURA;B;2;10759;CONSUMIDOR FINAL;;7603.31;21;1596.69;;;;9200;MERCADOPAGO
05/04/2024;FACTURA;B;2;10760;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;TARJETA DE DEBITO
05/04/2024;FACTURA;B;2;10761;CONSUMIDOR FINAL;;1900.83;21;399.17;;;;2300;MERCADOPAGO
05/04/2024;FACTURA;B;2;10762;CONSUMIDOR FINAL;;2644.63;21;555.37;;;;3200;MERCADOPAGO
05/04/2024;FACTURA;B;2;10763;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;TARJETA DE DEBITO
05/04/2024;FACTURA;B;2;10764;CONSUMIDOR FINAL;;2644.63;21;555.37;;;;3200;MERCADOPAGO
05/04/2024;FACTURA;B;2;10765;CONSUMIDOR FINAL;;1900.83;21;399.17;;;;2300;MERCADOPAGO
05/04/2024;FACTURA;B;2;10766;CONSUMIDOR FINAL;;1487.6;21;312.4;;;;1800;TARJETA DE DEBITO
05/04/2024;FACTURA;B;2;10767;CONSUMIDOR FINAL;;1652.89;21;347.11;;;;2000;MERCADOPAGO
05/04/2024;FACTURA;B;2;10768;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;MERCADOPAGO
05/04/2024;FACTURA;B;2;10769;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
05/04/2024;FACTURA;B;2;10770;CONSUMIDOR FINAL;;1570.25;21;329.75;;;;1900;MERCADOPAGO
05/04/2024;FACTURA;B;2;10771;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;MERCADOPAGO
05/04/2024;FACTURA;B;2;10772;CONSUMIDOR FINAL;;3719.01;21;780.99;;;;4500;MERCADOPAGO
05/04/2024;FACTURA;B;2;10773;CONSUMIDOR FINAL;;6942.15;21;1457.85;;;;8400;TARJETA DE DEBITO
05/04/2024;FACTURA;B;2;10774;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
05/04/2024;FACTURA;B;2;10775;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;TARJETA DE DEBITO
05/04/2024;FACTURA;B;2;10776;CONSUMIDOR FINAL;;7024.79;21;1475.21;;;;8500;MERCADOPAGO
05/04/2024;FACTURA;B;2;10777;CONSUMIDOR FINAL;;1239.67;21;260.33;;;;1500;TARJETA DE DEBITO
05/04/2024;FACTURA;B;2;10778;CONSUMIDOR FINAL;;1239.67;21;260.33;;;;1500;TARJETA DE DEBITO
05/04/2024;FACTURA;B;2;10779;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;TARJETA DE DEBITO
05/04/2024;FACTURA;B;2;10780;CONSUMIDOR FINAL;;2148.76;21;451.24;;;;2600;MERCADOPAGO
05/04/2024;FACTURA;B;2;10781;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;MERCADOPAGO
05/04/2024;FACTURA;B;2;10782;CONSUMIDOR FINAL;;3719.01;21;780.99;;;;4500;MERCADOPAGO
05/04/2024;FACTURA;B;2;10783;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
05/04/2024;FACTURA;B;2;10784;CONSUMIDOR FINAL;;2975.21;21;624.79;;;;3600;TARJETA DE DEBITO
05/04/2024;FACTURA;B;2;10785;CONSUMIDOR FINAL;;12231.4;21;2568.6;;;;14800;MERCADOPAGO
06/04/2024;FACTURA;B;2;10786;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
06/04/2024;FACTURA;B;2;10787;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
06/04/2024;FACTURA;B;2;10788;CONSUMIDOR FINAL;;2561.98;21;538.02;;;;3100;MERCADOPAGO
06/04/2024;FACTURA;B;2;10789;CONSUMIDOR FINAL;;2148.76;21;451.24;;;;2600;MERCADOPAGO
06/04/2024;FACTURA;B;2;10790;CONSUMIDOR FINAL;;3057.85;21;642.15;;;;3700;MERCADOPAGO
06/04/2024;FACTURA;B;2;10791;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
06/04/2024;FACTURA;B;2;10792;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
06/04/2024;FACTURA;B;2;10793;CONSUMIDOR FINAL;;6942.15;21;1457.85;;;;8400;MERCADOPAGO
06/04/2024;FACTURA;B;2;10794;CONSUMIDOR FINAL;;3140.5;21;659.5;;;;3800;TARJETA DE CREDITO
06/04/2024;FACTURA;B;2;10795;CONSUMIDOR FINAL;;5785.12;21;1214.88;;;;7000;MERCADOPAGO
06/04/2024;FACTURA;B;2;10796;CONSUMIDOR FINAL;;5867.77;21;1232.23;;;;7100;MERCADOPAGO
06/04/2024;FACTURA;B;2;10797;CONSUMIDOR FINAL;;4628.1;21;971.9;;;;5600;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10798;CONSUMIDOR FINAL;;3140.5;21;659.5;;;;3800;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10799;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
06/04/2024;FACTURA;B;2;10800;CONSUMIDOR FINAL;;5206.61;21;1093.39;;;;6300;MERCADOPAGO
06/04/2024;FACTURA;B;2;10801;CONSUMIDOR FINAL;;5785.12;21;1214.88;;;;7000;MERCADOPAGO
06/04/2024;FACTURA;B;2;10802;CONSUMIDOR FINAL;;8677.69;21;1822.31;;;;10500;MERCADOPAGO
06/04/2024;FACTURA;B;2;10803;CONSUMIDOR FINAL;;16198.35;21;3401.65;;;;19600;MERCADOPAGO
06/04/2024;FACTURA;B;2;10804;CONSUMIDOR FINAL;;2066.12;21;433.88;;;;2500;MERCADOPAGO
06/04/2024;FACTURA;B;2;10805;CONSUMIDOR FINAL;;4132.23;21;867.77;;;;5000;EFECTIVO
06/04/2024;FACTURA;B;2;10806;CONSUMIDOR FINAL;;3305.79;21;694.21;;;;4000;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10807;CONSUMIDOR FINAL;;2066.12;21;433.88;;;;2500;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10808;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;EFECTIVO
06/04/2024;FACTURA;B;2;10809;CONSUMIDOR FINAL;;3801.65;21;798.35;;;;4600;MERCADOPAGO
06/04/2024;FACTURA;B;2;10810;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
06/04/2024;FACTURA;B;2;10811;CONSUMIDOR FINAL;;165.29;21;34.71;;;;200;MERCADOPAGO
06/04/2024;FACTURA;B;2;10812;CONSUMIDOR FINAL;;3140.5;21;659.5;;;;3800;MERCADOPAGO
06/04/2024;FACTURA;B;2;10813;CONSUMIDOR FINAL;;9256.2;21;1943.8;;;;11200;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10814;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
06/04/2024;FACTURA;B;2;10815;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
06/04/2024;FACTURA;B;2;10816;CONSUMIDOR FINAL;;2396.69;21;503.31;;;;2900;MERCADOPAGO
06/04/2024;FACTURA;B;2;10817;CONSUMIDOR FINAL;;2727.27;21;572.73;;;;3300;MERCADOPAGO
06/04/2024;FACTURA;B;2;10818;CONSUMIDOR FINAL;;7438.02;21;1561.98;;;;9000;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10819;CONSUMIDOR FINAL;;1239.67;21;260.33;;;;1500;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10820;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;MERCADOPAGO
06/04/2024;FACTURA;B;2;10821;CONSUMIDOR FINAL;;7438.02;21;1561.98;;;;9000;MERCADOPAGO
06/04/2024;FACTURA;B;2;10822;CONSUMIDOR FINAL;;18099.17;21;3800.83;;;;21900;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10823;CONSUMIDOR FINAL;;1818.18;21;381.82;;;;2200;MERCADOPAGO
06/04/2024;FACTURA;B;2;10824;CONSUMIDOR FINAL;;2396.69;21;503.31;;;;2900;MERCADOPAGO
06/04/2024;FACTURA;B;2;10825;CONSUMIDOR FINAL;;4132.23;21;867.77;;;;5000;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10826;CONSUMIDOR FINAL;;1487.6;21;312.4;;;;1800;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10827;CONSUMIDOR FINAL;;9090.91;21;1909.09;;;;11000;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10828;CONSUMIDOR FINAL;;4710.74;21;989.26;;;;5700;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10829;CONSUMIDOR FINAL;;16859.5;21;3540.5;;;;20400;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10830;CONSUMIDOR FINAL;;1652.89;21;347.11;;;;2000;MERCADOPAGO
06/04/2024;FACTURA;B;2;10831;CONSUMIDOR FINAL;;5123.97;21;1076.03;;;;6200;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10832;CONSUMIDOR FINAL;;2892.56;21;607.44;;;;3500;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10833;CONSUMIDOR FINAL;;6115.7;21;1284.3;;;;7400;MERCADOPAGO
06/04/2024;FACTURA;B;2;10834;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;EFECTIVO
06/04/2024;FACTURA;B;2;10835;CONSUMIDOR FINAL;;10578.51;21;2221.49;;;;12800;MERCADOPAGO
06/04/2024;FACTURA;B;2;10836;CONSUMIDOR FINAL;;8099.17;21;1700.83;;;;9800;MERCADOPAGO
06/04/2024;FACTURA;B;2;10837;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;MERCADOPAGO
06/04/2024;FACTURA;B;2;10838;CONSUMIDOR FINAL;;3140.5;21;659.5;;;;3800;MERCADOPAGO
06/04/2024;FACTURA;B;2;10839;CONSUMIDOR FINAL;;82.64;21;17.36;;;;100;MERCADOPAGO
06/04/2024;FACTURA;B;2;10840;CONSUMIDOR FINAL;;3801.65;21;798.35;;;;4600;MERCADOPAGO
06/04/2024;FACTURA;B;2;10841;CONSUMIDOR FINAL;;10578.51;21;2221.49;;;;12800;EFECTIVO
06/04/2024;FACTURA;B;2;10842;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10843;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10844;CONSUMIDOR FINAL;;8264.46;21;1735.54;;;;10000;TARJETA DE DEBITO
06/04/2024;FACTURA;B;2;10845;CONSUMIDOR FINAL;;1239.67;21;260.33;;;;1500;EFECTIVO
06/04/2024;FACTURA;B;2;10846;CONSUMIDOR FINAL;;4132.23;21;867.77;;;;5000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10847;CONSUMIDOR FINAL;;5785.12;21;1214.88;;;;7000;TARJETA DE DEBITO
07/04/2024;FACTURA;B;2;10848;CONSUMIDOR FINAL;;6611.57;21;1388.43;;;;8000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10849;CONSUMIDOR FINAL;;4297.52;21;902.48;;;;5200;MERCADOPAGO
07/04/2024;FACTURA;B;2;10850;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;TARJETA DE DEBITO
07/04/2024;FACTURA;B;2;10851;CONSUMIDOR FINAL;;247.93;21;52.07;;;;300;EFECTIVO
07/04/2024;FACTURA;B;2;10852;CONSUMIDOR FINAL;;6694.21;21;1405.79;;;;8100;MERCADOPAGO
07/04/2024;FACTURA;B;2;10853;CONSUMIDOR FINAL;;1652.89;21;347.11;;;;2000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10854;CONSUMIDOR FINAL;;3388.43;21;711.57;;;;4100;TARJETA DE DEBITO
07/04/2024;FACTURA;B;2;10855;CONSUMIDOR FINAL;;4958.68;21;1041.32;;;;6000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10856;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;EFECTIVO
07/04/2024;FACTURA;B;2;10857;CONSUMIDOR FINAL;;4132.23;21;867.77;;;;5000;TARJETA DE DEBITO
07/04/2024;FACTURA;B;2;10858;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10859;CONSUMIDOR FINAL;;4545.45;21;954.55;;;;5500;MERCADOPAGO
07/04/2024;FACTURA;B;2;10860;CONSUMIDOR FINAL;;2396.69;21;503.31;;;;2900;MERCADOPAGO
07/04/2024;FACTURA;B;2;10861;CONSUMIDOR FINAL;;13223.14;21;2776.86;;;;16000;TARJETA DE CREDITO
07/04/2024;FACTURA;B;2;10862;CONSUMIDOR FINAL;;3966.94;21;833.06;;;;4800;MERCADOPAGO
07/04/2024;FACTURA;B;2;10863;CONSUMIDOR FINAL;;4793.39;21;1006.61;;;;5800;MERCADOPAGO
07/04/2024;FACTURA;B;2;10864;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
07/04/2024;FACTURA;B;2;10865;CONSUMIDOR FINAL;;1487.6;21;312.4;;;;1800;TARJETA DE DEBITO
07/04/2024;FACTURA;B;2;10866;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;EFECTIVO
07/04/2024;FACTURA;B;2;10867;CONSUMIDOR FINAL;;11404.96;21;2395.04;;;;13800;TARJETA DE DEBITO
07/04/2024;FACTURA;B;2;10868;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
07/04/2024;FACTURA;B;2;10869;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;EFECTIVO
07/04/2024;FACTURA;B;2;10870;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;MERCADOPAGO
07/04/2024;FACTURA;B;2;10871;CONSUMIDOR FINAL;;2809.92;21;590.08;;;;3400;MERCADOPAGO
07/04/2024;FACTURA;B;2;10872;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;EFECTIVO
07/04/2024;FACTURA;B;2;10873;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10874;CONSUMIDOR FINAL;;3140.5;21;659.5;;;;3800;TARJETA DE DEBITO
07/04/2024;FACTURA;B;2;10875;CONSUMIDOR FINAL;;3388.43;21;711.57;;;;4100;TARJETA DE CREDITO
07/04/2024;FACTURA;B;2;10876;CONSUMIDOR FINAL;;1487.6;21;312.4;;;;1800;MERCADOPAGO
07/04/2024;FACTURA;B;2;10877;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
07/04/2024;FACTURA;B;2;10878;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10879;CONSUMIDOR FINAL;;2231.4;21;468.6;;;;2700;MERCADOPAGO
07/04/2024;FACTURA;B;2;10880;CONSUMIDOR FINAL;;3553.72;21;746.28;;;;4300;TARJETA DE DEBITO
07/04/2024;FACTURA;B;2;10881;CONSUMIDOR FINAL;;3719.01;21;780.99;;;;4500;MERCADOPAGO
07/04/2024;FACTURA;B;2;10882;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10883;CONSUMIDOR FINAL;;2066.12;21;433.88;;;;2500;TARJETA DE DEBITO
07/04/2024;FACTURA;B;2;10884;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10885;CONSUMIDOR FINAL;;10495.87;21;2204.13;;;;12700;TARJETA DE DEBITO
07/04/2024;FACTURA;B;2;10886;CONSUMIDOR FINAL;;10578.51;21;2221.49;;;;12800;TARJETA DE DEBITO
07/04/2024;FACTURA;B;2;10887;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;EFECTIVO
07/04/2024;FACTURA;B;2;10888;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10889;CONSUMIDOR FINAL;;3471.07;21;728.93;;;;4200;TARJETA DE DEBITO
07/04/2024;FACTURA;B;2;10890;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;EFECTIVO
07/04/2024;FACTURA;B;2;10891;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;EFECTIVO
07/04/2024;FACTURA;B;2;10892;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
07/04/2024;FACTURA;B;2;10893;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10894;CONSUMIDOR FINAL;;1652.89;21;347.11;;;;2000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10895;CONSUMIDOR FINAL;;1487.6;21;312.4;;;;1800;MERCADOPAGO
07/04/2024;FACTURA;B;2;10896;CONSUMIDOR FINAL;;3636.36;21;763.64;;;;4400;TARJETA DE DEBITO
07/04/2024;FACTURA;B;2;10897;CONSUMIDOR FINAL;;247.93;21;52.07;;;;300;EFECTIVO
07/04/2024;FACTURA;B;2;10898;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10899;CONSUMIDOR FINAL;;4132.23;21;867.77;;;;5000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10900;CONSUMIDOR FINAL;;11570.25;21;2429.75;;;;14000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10901;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10902;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;EFECTIVO
07/04/2024;FACTURA;B;2;10903;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
07/04/2024;FACTURA;B;2;10904;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10905;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;EFECTIVO
07/04/2024;FACTURA;B;2;10906;CONSUMIDOR FINAL;;11735.54;21;2464.46;;;;14200;MERCADOPAGO
07/04/2024;FACTURA;B;2;10907;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
07/04/2024;FACTURA;B;2;10908;CONSUMIDOR FINAL;;10247.93;21;2152.07;;;;12400;TARJETA DE DEBITO
07/04/2024;FACTURA;B;2;10909;CONSUMIDOR FINAL;;1570.25;21;329.75;;;;1900;TARJETA DE DEBITO
